Jurisdiction,Postal Code,FIPS Code,Policies as of,Control,Specific Excise Tax Per Gallon for 5% Alcohol,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Wholesale Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Retail Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Does Not Apply,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Rate,Ad Valorem Excise Tax On-Premises for 5% Alcohol: Sales Tax Adjusted Retail Ad Valorem Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Wholesale Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Retail Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Does Not Apply,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Rate,Ad Valorem Excise Tax Off-Premises for 5% Alcohol: Sales Tax Adjusted Retail Ad Valorem Rate,Additional Taxes for 3.2-6% Alcohol,Notes,Citations Count,Citations,Juris Note,Row Note
Vermont,VT,50,1/1/2020,0,$0.27,,0.1,1,0.06,0.04,,,0,,,,,8 Citations,"EB: 2003 Vt. Acts & Resolves 68, §§ 30, 31, 60, 87

CS: Vt. Stat. Ann. tit. 7, § 2

CS: Vt. Stat. Ann. tit. 7, § 421

CS: Vt. Stat. Ann. tit. 32, § 9202

CS: Vt. Stat. Ann. tit. 32, § 9241

CS: Vt. Stat. Ann. tit. 32, § 9242

CS: Vt. Stat. Ann. tit. 32, § 9741

CS: Vt. Stat. Ann. tit. 32, § 9771

CR: Vt. Code R. 1-3-105:1.9232.8",,
Vermont,VT,50,1/1/2021,0,$0.27,,0.1,1,0.06,0.04,,,0,,,,,8 Citations,"EB: 2003 Vt. Acts & Resolves 68, §§ 30, 31, 60, 87

CS: Vt. Stat. Ann. tit. 7, § 2

CS: Vt. Stat. Ann. tit. 7, § 421

CS: Vt. Stat. Ann. tit. 32, § 9202

CS: Vt. Stat. Ann. tit. 32, § 9241

CS: Vt. Stat. Ann. tit. 32, § 9242

CS: Vt. Stat. Ann. tit. 32, § 9741

CS: Vt. Stat. Ann. tit. 32, § 9771

CR: Vt. Code R. 1-3-105:1.9232.8",,
Vermont,VT,50,1/1/2022,0,$0.27,,0.1,1,0.06,0.04,,,0,,,,,8 Citations,"EB: 2003 Vt. Acts & Resolves 68, §§ 30, 31, 60, 87

CS: Vt. Stat. Ann. tit. 7, § 2

CS: Vt. Stat. Ann. tit. 7, § 421

CS: Vt. Stat. Ann. tit. 32, § 9202

CS: Vt. Stat. Ann. tit. 32, § 9241

CS: Vt. Stat. Ann. tit. 32, § 9242

CS: Vt. Stat. Ann. tit. 32, § 9741

CS: Vt. Stat. Ann. tit. 32, § 9771

CR: Vt. Code R. 1-3-105:1.9232.8",,
Vermont,VT,50,1/1/2023,0,$0.27,,10.00%,1,6.00%,4.00%,,,0,,,,,8 Citations,"EB: 2003 Vt. Acts & Resolves 68, §§ 30, 31, 60, 87

CS: Vt. Stat. Ann. tit. 7, § 2

CS: Vt. Stat. Ann. tit. 7, § 421

CS: Vt. Stat. Ann. tit. 32, § 9202

CS: Vt. Stat. Ann. tit. 32, § 9241

CS: Vt. Stat. Ann. tit. 32, § 9242

CS: Vt. Stat. Ann. tit. 32, § 9741

CS: Vt. Stat. Ann. tit. 32, § 9771

CR: Vt. Code R. 1-3-105:1.9232.8",,
Virginia,VA,51,1/1/2010,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2011,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2012,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2013,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2014,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2015,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2016,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2017,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2018,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2019,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2020,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2021,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2022,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Virginia,VA,51,1/1/2023,0,$0.28,,,0,,,,,0,,,,"Juris Note: 

            Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",2 Citations,"CS: Va. Code Ann. § 4.1-100

CS: Va. Code Ann. § 4.1-236","Virginia imposes a tax of $0.2565 per gallon on each barrel of beer, defined as any container or vessel having a capacity of more than 43 ounces.",
Washington,WA,53,1/1/2010,1,,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",,,"APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2011,1,,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",,,"APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2012,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2013,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2014,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2015,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2016,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2017,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2018,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2019,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2020,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2021,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2022,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
Washington,WA,53,1/1/2023,0,$0.76,,,0,,,,,0,,,,"Juris Note: 

            APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",4 Citations,"EB: 2012 Wash. Laws 2

CS: Wash. Rev. Code § 66.04.010

CS: Wash. Rev. Code § 66.24.290

CS: Wash. Rev. Code § 82.08.020","APIS does not report taxes in States where the index beverage is wholly or partially sold in State-run retail stores or through State-run wholesalers. The tax rate for Washington is reported beginning on December 8, 2011, when privatization began as a result of passage of Initiative 1183.",
West Virginia,WV,54,1/1/2010,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2011,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2012,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2013,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2014,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2015,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2016,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2017,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2018,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2019,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2020,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2021,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2022,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
West Virginia,WV,54,1/1/2023,0,$0.18,,,0,,,,,0,,,,,3 Citations,"CS: W. Va. Code § 11-16-3

CS: W. Va. Code § 11-16-13

CS: W. Va. Code § 60-1-5",,
Wisconsin,WI,55,1/1/2010,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2011,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2012,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2013,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2014,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2015,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2016,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2017,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2018,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2019,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2020,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2021,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2022,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wisconsin,WI,55,1/1/2023,0,$0.06,,,0,,,,,0,,,,,2 Citations,"CS: Wis. Stat. § 125.02

CS: Wis. Stat. § 139.02",,
Wyoming,WY,56,1/1/2010,0,$0.02,,,0,,,,,0,,,,,2 Citations,"CS: Wyo. Stat. Ann. § 12-1-101

CS: Wyo. Stat. Ann. § 12-3-101",,
Wyoming,WY,56,1/1/2011,0,$0.02,,,0,,,,,0,,,,,2 Citations,"CS: Wyo. Stat. Ann. § 12-1-101

CS: Wyo. Stat. Ann. § 12-3-101",,
Wyoming,WY,56,1/1/2012,0,$0.02,,,0,,,,,0,,,,,2 Citations,"CS: Wyo. Stat. Ann. § 12-1-101

CS: Wyo. Stat. Ann. § 12-3-101",,
Wyoming,WY,56,1/1/2013,0,$0.02,,,0,,,,,0,,,,,2 Citations,"CS: Wyo. Stat. Ann. § 12-1-101

CS: Wyo. Stat. Ann. § 12-3-101",,
